Patient,Slice,Feature_494,Feature_435,Feature_305,Feature_74,Feature_213,Feature_398,Feature_39,Feature_472,Feature_355,Feature_249,Feature_319,Feature_308,Feature_176,Feature_493,Feature_32,Feature_474,Feature_137,Feature_29,Feature_117,Feature_452,Feature_349,wavelet-LH_firstorder_Uniformity,wavelet-LH_glcm_Correlation,wavelet-HL_gldm_DependenceVariance,wavelet-LH_gldm_DependenceVariance,original_shape2D_MinorAxisLength,original_firstorder_10Percentile
118.0,138.0,1364.9418,599.0892,805.26263,1703.8561,1108.8298,2161.5923,431.91003,661.3443,102.045,444.5021,494.44476,387.74225,336.70212,573.4567,150.02885,671.3511,233.27164,346.12497,787.17175,882.4473,157.57445,0.0733154776398019,0.653795550181189,1.154406298190082,1.4947617888158429,22.21486275762429,56.400000000000006
118.0,137.0,1351.2404,524.6578,696.4488,1559.4321,1158.5165,2091.7808,395.90146,672.1282,83.78445,317.16708,469.5917,343.6526,295.5603,556.6429,146.98195,660.81744,262.87357,418.8371,740.01996,896.565,269.7489,0.0819251073960975,0.6454996954555067,1.5574633818125356,1.7158661559960664,22.9349055359976,67.0
118.0,139.0,1549.4287,510.87686,786.00934,1913.4694,1218.3868,2299.344,544.72626,746.4902,297.90906,427.4462,487.2613,463.08414,312.67822,565.3313,175.03702,660.01,257.69955,397.12042,911.0058,952.2644,203.81133,0.072919441632479,0.6283796897128913,1.502037934892642,1.9242234535670524,22.229119954055964,60.400000000000006
118.0,136.0,1322.1151,498.61978,800.0713,1404.3427,1285.3975,2076.889,429.60202,713.9249,80.67016,242.1321,508.09882,293.64798,313.5081,543.6161,124.27077,646.2069,361.707,441.84543,717.0502,921.23047,286.94336,0.0860726643598616,0.6431031891029703,1.4673442906574397,2.7755190311418687,23.120745616903022,41.0
118.0,135.0,1388.0728,473.5582,865.82275,1244.4669,1328.3362,2184.4243,609.1521,675.3401,0.0,266.01926,435.86624,391.7242,337.83307,547.4522,77.0997,650.6255,354.8329,418.25165,790.83014,994.1736,299.0997,0.0797519999999999,0.6447920498096604,1.484864,1.578736,22.703390348083524,36.900000000000006
119.0,211.0,75.616806,10.277064,833.67737,1491.3887,145.29153,924.1518,560.0615,263.17343,0.0,156.18562,129.58197,23.839367,292.48047,19.340414,44.253372,422.45172,522.6245,557.1153,359.1819,0.0,0.0,0.3531932258722709,0.5467641843931417,3.2354973298904524,3.2460651942953227,21.20474211564853,45.6
119.0,209.0,52.577602,17.591066,826.0328,1412.2878,102.000534,840.0111,537.2436,297.32883,22.315063,179.47824,135.73679,0.0,242.31413,26.726488,86.0872,273.0448,556.2883,519.2634,354.56827,0.0,0.0,0.3112271502118815,0.5959643689046836,3.753997106366728,3.186918427449857,23.97223874723285,33.800000000000004
119.0,210.0,43.57724,0.0,858.59186,1447.954,135.15704,870.4184,536.0868,266.2836,0.0,131.95186,154.99828,0.0,253.0322,24.625353,76.916504,415.83603,500.8888,527.9196,322.25192,0.0,0.0,0.3193081962519343,0.58192951969625,3.863984347837943,3.9315422424312656,22.660600292903144,36.0
119.0,207.0,100.21564,14.849426,863.4732,1474.5746,169.38272,775.87146,632.6558,293.6907,0.0,193.62646,100.158615,10.220137,205.69537,57.206467,155.63016,242.33238,527.5608,465.20215,342.2314,0.0,0.0,0.2845883613351161,0.5944321804764292,3.3476069064604803,4.370653356476675,25.77972915169859,37.0
119.0,208.0,88.38084,12.286423,853.7179,1468.7334,119.97956,829.2436,573.41907,299.21527,13.54317,159.33168,106.42058,0.0,193.39467,33.847538,107.10119,322.73734,546.8942,496.60538,387.9272,0.0,0.0,0.3200948086483986,0.5843591443830092,3.749190657879524,3.5960515666551043,25.01425667570664,35.1
120.0,186.0,1972.5354,703.0753,1699.1802,731.5073,1430.6378,1293.5054,745.8908,538.8902,44.741123,0.0,376.86417,185.4901,193.50165,499.109,286.41876,223.75717,385.61987,787.4059,551.0426,265.56567,0.0,0.2122610781466986,0.5459361680034384,6.089160459537937,6.3605605352859484,28.64501752973163,28.0
120.0,185.0,1829.1884,681.5236,1575.973,752.8784,1526.5737,1265.8264,772.6906,536.0873,0.0,0.0,337.63922,211.8913,164.11957,486.84665,197.68988,266.18832,352.77554,680.1969,592.5987,200.08315,0.0,0.2187309753248248,0.4944065290512978,5.298323360518623,5.035797925727668,29.22340334009657,29.0
120.0,184.0,1882.9612,662.62244,1613.8284,733.6715,1412.767,1299.6157,946.1629,533.26697,0.0,31.911963,358.82135,215.02411,198.89969,496.78842,193.36021,251.49873,321.0251,676.79944,624.0946,222.01314,77.05426,0.2754616709942002,0.4536927911781606,4.758766288917469,3.783154165352229,28.916698686797584,37.0
120.0,183.0,1761.2434,622.35004,1648.1888,701.07227,1027.184,1162.937,844.2051,505.77545,0.0,0.0,393.17404,118.39872,163.10783,482.73138,181.56862,257.99356,310.66263,663.8023,606.8169,229.64706,81.92227,0.3114737777777778,0.4310649008579778,3.991779555555556,3.9246222222222222,28.50932173010357,40.0
120.0,187.0,2063.7166,737.5379,1655.2504,796.5112,1257.1167,1258.8882,817.99036,556.2443,215.35576,0.0,347.63095,200.30211,169.11847,500.70715,300.92758,218.40904,333.5048,913.487,441.22858,291.50613,0.0,0.1824048491822957,0.5608083778980811,6.692605691440022,5.500835809346185,28.48518797357817,30.800000000000004
123.0,271.0,1216.1498,587.7682,1683.7506,1526.2058,935.67285,1790.7991,543.37787,682.75934,84.86642,162.25938,487.1274,697.93256,550.8147,589.87787,0.0,722.29224,967.01056,454.1636,240.19614,0.0,670.20416,0.22908904960187,0.4537932597864783,4.290762656147272,3.5897435897435903,26.468861252978463,53.0
123.0,272.0,1341.908,588.9742,1643.2704,1592.3171,1020.2777,1807.7043,628.50104,679.24255,151.55673,193.59537,466.686,664.88763,589.1399,584.98816,0.0,685.75903,876.2204,486.82263,236.76793,0.0,713.5878,0.2033734043386326,0.4578342944526241,2.736138303704284,2.9392278173701936,25.515615145696355,57.0
123.0,273.0,1416.6539,578.91125,1689.5494,1635.5574,943.50183,1781.6368,653.8575,730.2368,93.365875,190.74371,377.16644,581.3281,578.5866,592.6544,0.0,668.2596,772.4421,614.92194,182.26013,0.0,596.8178,0.2512700605802954,0.5013400927736996,3.304793283026889,4.334046126049527,23.63706158360503,47.400000000000006
123.0,270.0,1078.2585,586.71094,1629.7019,1333.6339,788.553,1831.1772,459.01984,792.34515,0.0,232.48422,478.13824,714.5554,551.92224,597.18445,0.0,731.2821,989.21185,369.51364,260.55255,0.0,699.9259,0.283156472707338,0.4679411249471615,4.007811888166653,4.576395958963113,26.81215749578882,56.0
123.0,269.0,988.57074,567.42664,1575.9531,1139.177,586.9868,1817.4954,504.33716,765.7262,53.995296,353.11255,480.44736,764.8428,550.80804,590.2864,0.0,728.30853,907.7583,223.71696,185.0508,0.0,704.5389,0.3077629441265804,0.4245672044347505,4.724795018501313,3.990132633489277,26.72847061696316,51.0
124.0,182.0,1775.2291,533.8711,1734.5889,3497.7168,862.0504,1250.8643,739.92523,332.09967,400.67908,532.81573,286.1684,232.39438,665.47003,696.3436,668.52026,271.8399,1116.2179,1223.64,90.71129,0.0,42.551826,0.2040623068099385,0.5460646977668226,4.285140490492815,3.4632094653749808,27.097274099313708,45.0
124.0,181.0,1706.9644,527.42773,1730.7878,3690.4336,893.8431,1219.2256,727.1757,276.70715,405.77274,428.1044,289.90002,316.14603,777.43713,659.51544,625.01575,238.28348,1028.6974,1212.2218,198.30397,0.0,35.69618,0.1987009644354948,0.5864487215593049,3.67670971551424,3.3403987948341385,27.96712647699896,50.3
124.0,180.0,1574.5819,577.508,1493.2203,3820.7444,886.75775,1220.7734,640.0201,307.8457,476.2254,444.60562,280.66336,448.96008,750.6997,668.42316,516.8601,293.29498,897.9413,1148.6251,307.54523,0.0,219.13658,0.1640854501009672,0.5722487846952975,3.3134063131044744,2.67427356786056,28.97191678778547,59.0
124.0,183.0,1844.9934,493.6083,1878.0707,3069.5422,780.3733,1254.2067,821.0001,321.53156,411.75763,598.0844,276.62244,186.81876,585.32947,689.7404,618.6617,303.06497,1117.8596,1259.1407,120.72028,0.0,0.0,0.1979030433869607,0.5781667339850431,3.404533581883356,3.1214002306210187,25.55450168542204,33.0
124.0,179.0,1502.1594,613.802,1212.3724,3914.1675,822.365,1207.776,589.5126,466.9156,524.1186,490.04236,337.44385,527.6618,694.5434,660.3743,423.71436,294.83084,847.52716,977.4551,377.97595,0.0,286.2018,0.1779037703545274,0.5258260115681967,3.192848647120631,2.3802889769533144,28.972576923806688,58.2
126.0,127.0,1479.981,383.49908,1211.8776,837.3391,1432.6476,797.0659,213.98271,429.16226,366.7203,288.68912,335.9666,726.73737,45.26642,454.9477,348.65405,565.84644,576.67017,11.483735,397.87747,571.8965,135.83905,0.0998097502972651,0.6043211285191558,1.709203329369798,2.0506064209274677,16.951434713398992,59.0
126.0,128.0,1442.3876,384.41602,1048.4093,821.51544,1286.746,716.9387,156.9793,362.15952,319.77902,294.01266,343.168,635.03,61.315445,443.5831,412.96945,567.1759,454.0214,95.00048,491.6371,448.10306,165.76595,0.1015199849878025,0.5826555787822019,1.5530118221054603,2.0224713829986865,16.193087883700585,54.0
126.0,126.0,1484.3314,410.56607,1048.7512,662.8142,1342.1525,796.8287,165.55193,420.34515,271.83414,304.6213,348.51645,757.67224,64.05937,455.326,226.97937,577.61694,585.10126,0.0,431.0686,553.91693,106.54958,0.0986356301041615,0.6377429685453484,1.892757592058292,2.164017800381437,17.581829235575864,65.0
126.0,125.0,1448.699,440.86862,936.6016,585.6538,1250.7876,809.4807,157.62045,423.96854,103.73489,327.1786,330.8813,718.3,96.864525,442.12976,242.16806,628.23914,416.93506,0.0,473.89972,558.27734,0.0,0.1360847039887329,0.5652056779384389,1.768019717318042,1.9628288315477087,18.084993615768056,44.3
126.0,124.0,1326.4397,474.1942,911.5414,528.00995,1191.0042,659.1862,178.04942,442.05157,0.0,401.91776,339.22644,825.10223,72.37846,428.82983,196.7433,692.07513,203.03308,0.0,466.2489,569.54236,0.0,0.1912946638221363,0.4061841400494728,1.9774584389969003,3.5410377168618927,18.4637632370547,53.2
127.0,186.0,1504.6614,458.67316,1971.0354,1656.5052,651.1739,1954.931,1385.4802,362.21506,0.0,389.84662,325.04538,76.99199,133.66623,929.6169,20.117258,459.5442,148.8994,43.27876,105.95989,218.14687,3.0104196,0.1061746402759428,0.6121517122828679,1.3389566059504667,1.391347493140285,22.99341110167988,49.60000000000001
127.0,185.0,1669.6215,445.47803,1827.7457,1697.923,689.33295,1993.6233,1294.1921,347.02356,0.0,375.70834,340.40247,138.58093,194.81778,945.8338,0.0,478.76767,262.15067,277.63095,213.84222,337.5669,45.0341,0.0971676287594618,0.6457852454767037,1.267312054985288,1.6888210058174793,23.25217562221157,46.1
127.0,183.0,1676.8926,446.02634,1323.0417,2199.037,289.31952,1750.6064,951.0624,346.5163,433.15002,317.33008,409.82553,397.7317,220.39714,936.42303,0.0,497.46646,543.3334,788.3349,90.14198,325.58905,136.25536,0.1226231660816646,0.6530029414571918,2.1208807858387417,2.2238327314966795,23.063372627233267,47.7
127.0,184.0,1777.573,436.816,1491.5864,1769.1486,507.63324,1950.899,1263.8356,337.2041,206.55154,299.60605,367.65366,201.2702,291.76553,962.72894,0.0,504.92447,438.2588,584.9131,100.46895,381.37714,130.86499,0.1090210504341546,0.6731252652066477,1.7855349495884136,1.3383133699313363,23.424250273523576,50.0
127.0,182.0,1460.4407,435.90265,1240.9154,2272.3057,304.3357,1426.515,803.7903,291.7427,382.49734,354.67648,431.9402,376.0446,111.52303,856.02985,0.0,463.86578,462.93417,565.20416,19.376305,345.61356,0.0,0.1249332928301081,0.6003397642509395,2.1885370399257806,1.705552499568969,22.07919919785122,51.0
128.0,199.0,1186.2009,404.68872,1233.2554,1018.19183,329.46768,2346.598,106.74566,681.6917,0.0,467.45468,647.69543,0.0,90.17441,502.24945,17.139729,525.9174,538.17633,0.0,21.160563,198.12602,0.0,0.1319333389445333,0.4678869650070842,2.2758816597929465,2.2926731756586145,26.73693762318269,59.5
128.0,201.0,1263.4769,411.75583,1379.2812,904.5389,429.3607,2368.2017,152.7251,610.15356,0.0,299.84753,574.12524,0.0,33.077812,519.70953,15.403349,552.61035,537.21674,33.575344,104.48253,214.50217,210.42496,0.1413843678357326,0.5319631022217733,3.1229109411859635,3.122711587660967,27.03524492487237,70.80000000000001
128.0,202.0,1295.5188,428.60507,1289.6309,915.71075,468.4384,2463.2056,179.49132,553.65076,0.0,302.53983,549.0652,0.0,53.348488,537.17004,20.778032,523.85767,536.7703,4.6238604,233.17506,259.75598,323.96625,0.151923113594325,0.5472732946365695,2.4609179840201367,3.478499647222593,27.576030764133247,62.7
128.0,203.0,1247.14,448.50955,1057.9706,992.8001,433.5324,2416.1162,172.64667,527.1588,0.0,297.35968,551.84015,0.0,29.592651,532.79755,88.35083,507.63538,486.1047,0.0,107.507866,349.69577,284.4017,0.1544234404536862,0.5738407091676324,3.1134026465028355,3.9025708884688095,28.60896822731363,63.900000000000006
128.0,200.0,1195.5056,396.89798,1392.012,994.24176,312.39865,2350.2812,169.14941,676.3672,0.0,402.93396,602.72046,0.0,56.343338,502.64197,16.379366,540.20746,646.5381,70.06948,0.0,126.73319,58.632694,0.1136835304252486,0.476826584480911,1.9003641632077688,1.802842822460647,26.774263031765305,64.1
129.0,208.0,294.37466,0.0,510.52945,1222.1189,713.6711,826.3229,64.59191,552.9076,305.16623,244.77489,83.42899,50.05867,201.01591,136.14128,301.945,150.05249,172.76944,488.62866,128.43362,219.33606,296.93622,0.1083419421487603,0.7309660257735285,1.9013429752066116,1.792839617768595,21.1620976130197,25.0
129.0,206.0,177.86627,0.0,443.1899,937.5977,664.3605,842.207,68.46393,563.48413,341.58228,218.20703,98.8383,38.042812,59.41686,105.26308,265.7641,136.49222,138.74342,382.19437,193.47812,312.00513,251.75478,0.1164710800561378,0.7263831776923391,1.9427274627489624,1.8175818925617369,22.170774625908457,24.0
129.0,205.0,124.24542,0.55449367,374.89023,779.72266,696.4032,823.4522,49.28353,558.55505,346.22803,189.2303,86.33571,16.216068,96.80054,92.32543,298.15353,163.14719,125.98625,253.08334,152.66293,289.38446,226.18996,0.1341121219281663,0.6853391358263214,1.9426984877126652,2.5858931947069945,22.74349062175725,45.400000000000006
129.0,204.0,174.06578,0.0,347.28168,649.47534,656.6406,818.5737,59.757717,532.92676,355.3373,207.95021,65.42045,53.973602,98.43132,102.05741,252.8961,189.86018,104.33475,260.70682,102.54922,275.77554,160.58766,0.1357919320923953,0.6658200336650582,2.211994009978197,3.2497264918801063,22.53622352344849,51.8
129.0,203.0,201.9671,0.0,326.64108,551.7505,633.99097,822.35474,112.15623,522.84766,382.5349,229.2248,89.82503,73.23736,109.01124,68.44955,237.65622,186.98055,58.921097,214.65047,73.632355,290.69324,126.91786,0.1233878968253968,0.6522348930253377,2.574263038548753,3.382617630385488,22.01085347471249,41.5
133.0,227.0,1603.3904,241.1528,1238.6296,2106.8137,805.2262,2507.8926,542.6185,878.97864,459.44888,157.48807,182.68347,181.88159,1503.5919,643.0395,7.0035863,494.11108,614.7071,235.98964,759.34186,244.48453,33.823494,0.2246518518518518,0.4427895769509457,4.104711111111111,4.019733333333334,21.77022243588194,29.0
133.0,226.0,1638.3075,253.52312,1149.786,2094.0146,907.3422,2466.1199,600.5131,965.2933,517.6979,98.70553,195.6819,211.91083,1756.5032,637.5527,86.60968,490.0389,484.17905,186.38422,832.1004,363.18155,74.97238,0.1946637119113573,0.4662944107739383,4.6104199445983385,4.565602216066482,23.141900708996097,30.0
133.0,224.0,1704.6105,246.8674,979.51306,1538.5764,1164.5194,2367.7083,858.3844,879.24835,518.78326,0.0,237.69934,147.52818,1917.898,625.5201,219.54834,657.0158,233.06435,271.2524,929.22485,445.55624,179.5147,0.2210441817309898,0.5258546163654048,4.302871082754738,3.529868017764433,26.660460730443575,34.7
133.0,225.0,1691.4014,231.11375,1086.959,1965.2798,1110.1124,2469.0056,724.22864,932.1493,537.4628,45.362022,226.32906,193.95847,1848.5923,638.259,160.75412,537.38837,285.01688,305.13013,941.1046,509.62656,123.16005,0.2051590027700831,0.487272572427571,3.5124653739612186,4.191051523545707,24.66981725516896,33.0
133.0,223.0,1738.0538,245.61522,928.30066,1275.6619,1124.9167,2257.0493,913.7944,829.9185,385.57965,0.0,258.82758,170.00052,1883.2114,601.9643,218.00375,680.0717,197.78046,207.69962,924.9825,386.3916,194.78944,0.2067769970414201,0.4681236819798193,3.4803994082840237,3.346523668639053,28.14903597165616,34.0
135.0,291.0,1418.051,443.22757,2398.5847,1256.628,1258.5582,897.0218,1405.4708,503.85635,0.0,79.825775,168.2152,0.0,995.0657,604.5975,64.63254,318.6171,423.6203,769.45807,0.0,307.73315,260.03244,0.2092347214710654,0.4059932938213231,2.563412655489454,1.979718766901028,17.32800927715511,64.0
135.0,293.0,1463.4858,451.21475,2575.8928,1593.9937,900.37427,894.7468,1432.7577,345.07745,0.0,113.84491,175.84804,0.0,1003.72626,626.926,61.927902,179.15587,412.65262,945.7556,0.0,258.04193,274.67065,0.172041110072978,0.3165502749678672,3.396530390646701,3.0407312946642766,16.441288831771462,58.0
135.0,292.0,1450.1124,444.03973,2419.8936,1617.3043,1051.7078,873.9088,1422.4972,374.0807,0.0,118.32484,170.32758,0.0,918.19946,610.1591,64.49806,237.50749,446.03928,920.42474,0.0,281.69153,235.30069,0.1588779341289948,0.4054636903944807,3.5936631970941058,2.133085070663289,16.788119295291423,61.0
135.0,295.0,1349.9838,454.8234,3060.7698,1354.2837,705.19006,888.62946,1244.8751,376.98636,0.0,73.6411,171.54915,0.0,1365.8853,622.97064,61.901608,218.15019,467.31247,778.32983,4.9976435,277.87103,289.38742,0.1699365857008768,0.4320270144798345,2.468441656555481,2.1239440488999795,15.595491968435082,49.6
135.0,294.0,1412.5809,456.9597,2894.9539,1475.0756,818.4179,925.0859,1378.9756,302.82907,0.0,84.599976,173.50107,0.0,1143.7322,626.6074,63.99488,212.66383,393.506,870.48413,0.0,264.4504,370.19147,0.1871995475539636,0.3864477356150188,2.883777924403808,2.089263832594966,15.9665246598929,61.5
136.0,206.0,1436.8538,952.4788,1716.1654,1532.3971,681.17316,2293.8047,407.89386,765.3373,0.0,521.8832,82.32622,78.41742,604.48413,572.64557,253.61476,418.08328,331.66022,352.3454,107.89838,0.0,0.0,0.3729962192816636,0.3527993162197718,4.027769376181475,4.345198487712665,24.9974308650241,18.90000000000001
136.0,207.0,1484.3009,937.0028,1775.0571,1390.4608,593.78253,2130.1863,113.59908,690.0229,0.0,524.19574,103.04192,0.0,432.6264,600.54004,234.06224,416.96185,324.9081,379.19983,0.0,0.0,0.0,0.3544598553743502,0.413088575851732,4.727328151196464,4.073007163542143,22.83939179388412,21.0
136.0,205.0,1397.3848,963.3469,1833.804,1562.8112,551.367,2460.2417,658.53577,836.4546,0.0,500.89798,70.313065,190.50505,774.13245,526.16034,257.54492,408.1646,272.00772,255.80882,208.86096,0.0,0.0,0.343980530016225,0.3865333470055863,4.318550567874526,3.441341265548945,26.75425459997217,11.0
136.0,200.0,1407.3745,1014.75867,1649.207,1688.1895,492.61816,2697.6555,1153.4967,874.9732,0.0,446.08826,192.47589,0.0,1008.1274,691.2443,325.91446,513.09314,416.70856,291.32913,487.04446,189.29646,4.686875,0.3381576991676575,0.3867749860260547,4.850104042806184,3.769470868014269,30.839511101815862,3.3000000000000043
136.0,199.0,1334.3572,1009.4963,1671.8817,1881.1156,605.12103,2704.5684,1171.6705,796.564,0.0,464.05673,174.02202,0.0,973.4565,674.54755,377.29434,546.10443,590.56616,369.04263,480.28525,252.8915,33.59923,0.3476792039475032,0.4168108754907482,4.624618660551587,4.49456399336623,31.17879472436404,5.0
137.0,451.0,1473.6957,498.14304,1905.3225,726.0667,547.7706,1807.4277,296.01028,412.05362,0.0,420.0351,199.78531,409.43713,286.4823,782.2208,0.0,597.75195,595.7807,313.44382,442.1107,0.0,0.0,0.2640795589665982,0.5662684632311196,5.471369188588948,4.240288519177288,21.686676029491107,27.0
137.0,449.0,1578.9369,471.1547,1969.9258,631.1188,375.58334,1846.6688,211.70941,368.8984,0.0,355.96655,204.24884,416.50906,304.05612,805.9425,0.0,574.1935,531.6121,238.3673,520.26794,0.0,0.0,0.2294781535781681,0.6014151300407363,4.71374655247496,4.7437218754536215,22.21153557294244,22.0
137.0,448.0,1624.485,448.08737,1865.0656,579.47906,321.2308,1864.6318,219.12602,382.40628,0.0,356.26224,200.06999,410.9084,311.43503,814.4053,0.0,575.3807,454.3993,206.94128,564.0964,0.0,0.0,0.2368918474687705,0.6219838319576538,4.314061472715318,3.776750493096647,22.47336592180855,24.0
137.0,447.0,1669.008,456.28235,1792.0436,530.24945,324.35605,1893.6461,244.07385,368.62854,0.0,373.8799,197.9241,422.7421,303.5544,811.8559,0.0,581.64386,397.4813,200.76263,579.27216,0.0,0.0,0.2299454179833381,0.6253286474639255,3.5444297615627693,4.0055156564205685,22.644561016898898,22.0
